"Edição 677","Galáxia em crescimento - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/677/galaxia-em-crescimento",""
"Edição 666","A água no centro do debate - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/666/agua-no-centro-do-debate",""
"Edição 666","Mapeamento socioambiental - Levantamento vai subsidiar formulação do Plano Diretor da Unicamp","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/666/mapeamento-socioambiental-revela-primeiros-resultados",""
"Edição 666","A fauna que poucos veem no campus - Alunos e ex-alunos do IB produzem documentário sobre animais que vivem na Universidade","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/666/fauna-que-poucos-veem-no-campus",""
"Edição 666","Vertendo a mestiçagem - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/666/vertendo-mesticagem",""
"Edição 665","A saúde e o saneamento frente - Situação do SUS é debatida em evento da série “Balanço das Políticas Sociais no Brasil”","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/665/saude-e-o-saneamento-frente-ao-anuncio-de-corte-de-gastos",""
"Edição 665","Comparando desastres naturais na - Pesquisa do Instituto de Geociências faz análise de episódios entre 1970 e 2009","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/665/comparando-desastres-naturais-na-africa-e-na-america-do-sul",""
"Edição 665","Mucoadesivo libera fármacos - Membranas de nanofibras de alta adesão são aplicadas diretamente no local da infecção","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/665/mucoadesivo-libera-farmacos-para-tratamento-odontologico",""
"Edição 665","Penumbra torna o parto mais - Estudo revela também que parturiente sente raiva na hora da concepção","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/665/penumbra-torna-o-parto-mais-tranquilo-demonstra-pesquisa",""
"Edição 665","Economista detalha desmonte - Pesquisador elenca fatores que contribuíram para a desindustrialização paulista e seus reflexos na economia do país","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/665/economista-detalha-desmonte-da-industria-nos-ultimos-30-anos",""
"Edição 665","Tese expõe problemas fundiários do Acre - Estudo do Instituto de Economia propõe melhor governança de terras","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/665/tese-expoe-problemas-fundiarios-do-acre",""
"Edição 665","Fronteiras do preconceito - Tese mostra como representações das línguas faladas no Paraguai e no Brasil podem alimentar estereótipos e interferir na construção da identidade","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/665/fronteiras-do-preconceito",""
"Edição 665","Vestibular amplia conteúdo - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/665/vestibular-amplia-conteudo",""
"Edição 665","Microgéis na ‘receita’ - Pesquisadora testa técnicas de microencapsulação de probióticos e prebióticos para alimentos funcionais","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/665/microgeis-na-receita",""
"Edição 665","De grão em grão - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/665/de-grao-em-grao",""
"Edição 664","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/664/telescopio",""
"Edição 664","Pesquisa analisa gestão de - Pesquisadora estudou experiências bem-sucedidas em 7 instituições brasileiras e em 9 do exterior","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/664/pesquisa-analisa-gestao-de-inovacao-em-universidades",""
"Edição 664","Método explora relação entre fluxo - Pesquisa do Instituto de Física associa a espectroscopia óptica ao eletroencefalograma","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/664/metodo-explora-relacao-entre-fluxo-sanguineo-e-atividade-cerebral",""
"Edição 664","Pesquisa utiliza satélite para - Metodologia é proposta em artigo originado de tese de doutorado ainda em desenvolvimento no IG","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/664/pesquisa-utiliza-satelite-para-detectar-petroleo-na-superficie",""
"Edição 664","Cartografia de maravilhas - Dissertação aborda a representação do maravilhoso no imaginário medieval e renascentista","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/664/cartografia-de-maravilhas",""
"Edição 664","Enfermeira desenvolve protocolo - Estudo desenvolvido no HC resultou em validação e dissertação de mestrado","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/664/enfermeira-desenvolve-protocolo-para-reutilizacao-de-cateteres",""
"Edição 664","Ação humana afeta mamíferos do Japi - Pesquisa aponta menor presença de espécies em determinadas áreas","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/664/acao-humana-afeta-mamiferos-do-japi",""
"Edição 664","O enigma do vampiro - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/664/o-enigma-do-vampiro",""
"Edição 664","Método determina idade cronológica - Avaliação é feita a partir dos índices de maturação dos terceiros molares","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/664/metodo-determina-idade-cronologica-de-jovens-e-adolescentes",""
"Edição 664","Não me tens de regresso - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/664/nao-me-tens-de-regresso",""
"Edição 663","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/663/telescopio",""
"Edição 663","Nanopartículas de sílica fazem medicamento agir apenas em célula de câncer - Grupo de cientistas testa tecnologia que poupa tecidos saudáveis","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/663/nanoparticulas-de-silica-fazem-medicamento-agir-apenas-em-celula-de-cancer",""
"Edição 663","Estudo sugere túnel submerso para travessia Santos-Guarujá - Engenheiro adota “metodologia de auxílio multicritério à decisão” para fundamentar dissertação","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/663/estudo-sugere-tunel-submerso-para-travessia-santos-guaruja",""
"Edição 663","A montanha-russa da taxa cambial - Livro explica razões de a moeda brasileira ser uma das mais vulneráveis do sistema internacional","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/663/montanha-russa-da-taxa-cambial",""
"Edição 663","Pesquisa analisa condições dos CTs olímpicos - Dissertação demonstra que, de nove centros, apenas um pode ser enquadrado nos padrões dos centros de excelência internacional","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/663/pesquisa-analisa-condicoes-dos-cts-olimpicos",""
"Edição 663","Um por todos - Cadastro Único para programas sociais é analisado em dissertação","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/663/um-por-todos",""
"Edição 663","Civilização e barbárie marcam discursos sobre a alfabetização - Livro aborda as relações entre língua, sujeito e história no Brasil","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/663/civilizacao-e-barbarie-marcam-discursos-sobre-alfabetizacao",""
"Edição 663","Vestibular abre inscrições dia 8 - Pagamento da taxa de inscrição poderá ser feito até o dia 2 de setembro","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/663/vestibular-abre-inscricoes-dia-8",""
"Edição 663","Tese analisa viabilidade de energia solar flutuante - Estudo avalia prós e contras de instalação de painéis em represas de usinas hidrelétricas","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/663/tese-analisa-viabilidade-de-energia-solar-flutuante",""
"Edição 663","Trilha própria (e inovadora) - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/663/trilha-propria-e-inovadora",""
"Edição 662","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/662/telescopio",""
"Edição 662","Jornal da Unicamp migra para a plataforma digital - Prestes a completar 30 anos, o JU passará a ser publicado exclusivamente na versão on-line a partir de 1º de agosto","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/662/jornal-da-unicamp-migra-para-plataforma-digital",""
"Edição 662","Mais rápidos e sensíveis - Pesquisador desenvolve biossensores para o diagnóstico da leishmaniose visceral","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/662/mais-rapidos-e-sensiveis",""
"Edição 662","Entre sonhos soterrados, - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/662/entre-sonhos-soterrados-dor-impasse-e-estagnacao",""
"Edição 662","‘A LAMA veio arrebentando tudo’ - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/662/lama-veio-arrebentando-tudo",""
"Edição 662","Na SIRENE, o chamado coletivo - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/662/na-sirene-o-chamado-coletivo",""
"Edição 662","O DESASTRE (sempre) está em curso - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/662/o-desastre-sempre-esta-em-curso",""
"Edição 662","Da COMOÇÃO ao esquecimento - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/662/da-comocao-ao-esquecimento",""
"Edição 662","Barreiras intransponíveis - Dissertação mostra como é difícil a inserção de pessoas com deficiência no mercado de trabalho","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/662/barreiras-intransponiveis",""
"Edição 662","Inventário inédito - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/662/inventario-inedito",""
"Edição 661","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/telescopio",""
"Edição 661","Grupo desvenda interação entre - Pesquisa do IFGW, que gerou artigo publicado na Nature Communications, traz novas contribuições para a compreensão do fenômeno","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/grupo-desvenda-interacao-entre-luz-e-vibracoes-mecanicas",""
"Edição 661","Estudo projeta impacto das - Cenário mais pessimista prevê 45 cm de elevação do nível do mar até 2100","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/estudo-projeta-impacto-das-mudancas-climaticas-em-santos",""
"Edição 661","Pesquisa mensura emissão de - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/pesquisa-mensura-emissao-de-gases-em-plataformas-no-mar",""
"Edição 661","Unicamp incrementa estímulo à pesquisa - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/unicamp-incrementa-estimulo-pesquisa",""
"Edição 661","Estudo identifica causas de perda dentária em adultos - Procura tardia pelo serviço odontológico está entre os motivos","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/estudo-identifica-causas-de-perda-dentaria-em-adultos",""
"Edição 661","Múltiplas faces de uma Justiça - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/multiplas-faces-de-uma-justica",""
"Edição 661","Efeito dominó - Tese mostra a importância da Petrobras para a indústria do país; para autor, Lava Jato deve impactar toda a cadeia produtiva","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/efeito-domino",""
"Edição 661","Eventos futuros - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/eventos-futuros",""
"Edição 661","‘Arte, Ciência e Cultura’ em - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/arte-ciencia-e-cultura-em-perspectivas-unicamp-50-anos",""
"Edição 661","Em busca da batata - Redução de substância nociva ocorre depois de tubérculo in natura ser tratado com enzima","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/em-busca-da-batata-frita-mais-saudavel",""
"Edição 661","Da ficção ao real - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/661/da-ficcao-ao-real",""
"Edição 660","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/660/telescopio",""
"Edição 660","Caçadores de fraudes - Pesquisa na área da computação forense sugere conjunto de passos para identificar documentos digitais falsificados","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/660/cacadores-de-fraudes",""
"Edição 660","Pesquisa determina impacto - Trabalho também avaliou como as condições das estradas interferem na suspensão de ônibus e caminhões","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/660/pesquisa-determina-impacto-de-veiculos-pesados-em-rodovias",""
"Edição 660","Estudo investiga conexões - Métricas baseadas na teoria de grafos fundamentam tese defendida no IFGW","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/660/estudo-investiga-conexoes-na-ressonancia-magnetica",""
"Edição 660","Trabalho etnográfico detalha relações - Antropólogo chegou a morar seis meses em comunidade amazônica para desenvolver tese","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/660/trabalho-etnografico-detalha-relacoes-de-troca-em-reserva-extrativista-no-acre",""
"Edição 660","Lodo e resíduos do arroz são a - Produção de aglomerante demanda pouca energia e libera menos CO2 na atmosfera","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/660/lodo-e-residuos-do-arroz-sao-base-de-alternativa-ao-cimento",""
"Edição 660","Estudo avalia perda auditiva - Dissertação contemplou exames audiométricos de 1.254 trabalhadores","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/660/estudo-avalia-perda-auditiva-em-5-categorias-profissionais",""
"Edição 660","Livro aborda papel da agricultura no país - Obra lançada em seminário no IE reúne estudos sobre inovação e propriedade intelectual","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/660/livro-aborda-papel-da-agricultura-no-pais",""
"Edição 660","Técnica corrige desvio postural - Problema é causado por alteração óssea do calcanhar; testes foram feitos com militares","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/660/tecnica-corrige-desvio-postural",""
"Edição 660","Aqui e agora, entre o cômico, - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/660/aqui-e-agora-entre-o-comico-o-onirico-e-eternidade",""
"Edição 659","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/telescopio",""
"Edição 659","Quadro a quadro - Lacuna semântica em segmentação de imagens é objeto de estudo no Instituto de Computação","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/quadro-quadro",""
"Edição 659","Judicialização da saúde expõe - Estudo mostra que usuários nem sempre obtêm êxito quando lutam por seus direitos","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/judicializacao-da-saude-expoe-divergencias-entre-instancias",""
"Edição 659","Voos impulsionados pela ciência - Pesquisas da FT com drones abrem novas possibilidades para o uso dos equipamentos","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/voos-impulsionados-pela-ciencia",""
"Edição 659","Conjuntos documentais de história - Arquivo Edgard Leuenroth, o maior do gênero da América Latina, incorporou recentemente 11 coleções, entre as quais a do Centro Pastoral Vergueiro","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/conjuntos-documentais-de-historia-social-ampliam-acervo-do-ael",""
"Edição 659","Pistas na folha de eucalipto - Pesquisa investiga ação do fluoreto no meio ambiente na produção de alumínio","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/pistas-na-folha-de-eucalipto",""
"Edição 659","Modelo prevê e controla temperatura de aviários - Ganhos são bem-estar animal, produtividade, economia de energia e menor desgaste de equipamentos","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/modelo-preve-e-controla-temperatura-de-aviarios",""
"Edição 659","Eventos futuros - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/eventos-futuros",""
"Edição 659","Acordo para universidade indígena - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/acordo-para-universidade-indigena",""
"Edição 659","Seguro, confortável e funcional - ‘Startup’ da Unicamp cria traje de proteção antimicrobiano e hidrorrepelente para profissionais a área da saúde","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/seguro-confortavel-e-funcional",""
"Edição 659","Na batida da evolução - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/659/na-batida-da-evolucao",""
"Edição 658","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/telescopio",""
"Edição 658","Cientistas sequenciam DNA - Pesquisas revelam dados importantes sobre ciclos evolutivo e populacional","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/cientistas-sequenciam-dna-de-grupo-de-insetos",""
"Edição 658","Melhor e mais longevo - Metodologia melhora a qualidade nutricional e prolonga o prazo de validade de alimentos industrializados","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/melhor-e-mais-longevo",""
"Edição 658","Dissertação revisita trajetória de - Estudo faz apanhado da obra de uma das fundadoras do Instituto de Economia da Unicamp","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/dissertacao-revisita-trajetoria-de-maria-da-conceicao-tavares",""
"Edição 658","Pesquisas expõem riscos de transmissão - Projeto sobre biossegurança estuda implicações de contaminações e oferece cursos para profissionais que atuam em salões de Campinas","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/pesquisas-expoem-riscos-de-transmissao-de-doencas-em-servicos-de-beleza",""
"Edição 658","Cabral no presente - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/cabral-no-presente",""
"Edição 658","Unicamp premia inventores - Promovido pela Agência de Inovação Inova, Prêmio fomenta proteção e transferência de tecnologia","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/unicamp-premia-inventores",""
"Edição 658","Jogos e brincadeiras subvertem dogmas das escolas - Estudo feito no Prodecad mostra a importância do tempo de recreio","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/jogos-e-brincadeiras-subvertem-dogmas-das-escolas",""
"Edição 658","Eventos futuros - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/eventos-futuros",""
"Edição 658","Alunos do Cotuca ganham prêmios - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/alunos-do-cotuca-ganham-premios-em-feira-internacional-nos-eua",""
"Edição 658","Estudo investiga disfunções - Psicóloga analisa correlação entre depressão e ansiedade e alterações funcionais","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/estudo-investiga-disfuncoes-em-rede-cerebral-apos-avc",""
"Edição 658","De Dante a Ridley Scott - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/658/de-dante-ridley-scott",""
"Edição 657","Reuni transformou ensino superior, defende pedagoga - Apesar dos avanços, programa não pode ser considerado inovador no âmbito da estruturação curricular","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/657/reuni-transformou-ensino-superior-defende-pedagoga",""
"Edição 657","Programa ambiental freia - Projeto pioneiro no país conscientiza proprietários, melhora a qualidade da água e ajuda na preservação de matas, constata tese","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/657/programa-ambiental-freia-exodo-de-produtores-rurais",""
"Edição 657","Estudo analisa discursos - Pesquisa tem como referência modelo econômico adotado pelo país em três diferentes momentos","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/657/estudo-analisa-discursos-sobre-realidade-cubana",""
"Edição 657","Mercado ergue cidades dispersas - Livro analisa as implicações da mobilidade populacional para o planejamento urbano","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/657/mercado-ergue-cidades-dispersas",""
"Edição 657","Tese questiona atuação do BNDES na América do Sul - Estudo do IG aponta que foram ignorados interesses de populações locais e movimentos sociais","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/657/tese-questiona-atuacao-do-bndes-na-america-do-sul",""
"Edição 657","Tese identifica diferenciais de - Estudo de base populacional confirma paradoxos e chega a possíveis causas de discrepâncias","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/657/tese-identifica-diferenciais-de-saude-entre-mulheres-e-homens",""
"Edição 657","A revolução tecnológica abortada - Fruto de dissertação, livro aborda as tentativas de inovação nas lavouras da cultura","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/657/revolucao-tecnologica-abortada-da-cafeicultura-brasileira",""
"Edição 657","Professores discutem prova  de redação do vestibular - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/657/professores-discutem-prova-de-redacao-do-vestibular",""
"Edição 657","Qual foi o legado dos projetos - Estudo aponta que planos de desenvolvimento para a região de Itaquera são bons, mas incompletos","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/657/qual-foi-o-legado-dos-projetos-para-copa-em-sao-paulo",""
"Edição 657","Única e múltipla - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/657/unica-e-multipla",""
"Edição 656","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/656/telescopio",""
"Edição 656","Ciência que sobe ao pódio - Pesquisas da FEF contribuem para o desenvolvimento de modalidades olímpicas e paralímpicas","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/656/ciencia-que-sobe-ao-podio",""
"Edição 656","Sinais promissores - Estudo abre caminho para terapias de regeneração de danos na retina","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/656/sinais-promissores",""
"Edição 656","Dez visões sobre o impasse político - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/656/dez-visoes-sobre-o-impasse-politico",""
"Edição 656","‘Os termos, em política, envolvem - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/656/os-termos-em-politica-envolvem-sempre-um-jogo-de-forcas-e-poder",""
"Edição 656","‘É falsa a visão de que haverá uma trégua’ - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/656/e-falsa-visao-de-que-havera-uma-tregua",""
"Edição 656","'Nossa história é de pouco amor à democracia’ - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/656/nossa-historia-e-de-pouco-amor-democracia",""
"Edição 656","Estudo desvenda mimetismo de borboletas - Pesquisa reuniu cientistas da Unicamp, UNB e University of New Orleans","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/656/estudo-desvenda-mimetismo-de-borboletas",""
"Edição 656","Engenheira cria plataforma - Projeto é voltado a questões de gestão, processos e desempenhos de sistemas cooperativos","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/656/engenheira-cria-plataforma-para-organizacoes-sociais",""
"Edição 656","À capela - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/656/capela",""
"Edição 655","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/telescopio",""
"Edição 655","Nem limpa, nem cirúrgica - Tese aponta que uso de drones pelos EUA contribuiu parabanalizar a violência em guerras nas quais o país está envolvido","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/nem-limpa-nem-cirurgica",""
"Edição 655","Grupo descreve molusco de 2 mm - Bivalve coletado na Bacia de Campos é um dos menores animais carnívoros do mundo","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/grupo-descreve-molusco-de-2-mm",""
"Edição 655","O itinerário da coleção de Maurício de Nassau - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/o-itinerario-da-colecao-de-mauricio-de-nassau",""
"Edição 655","Para Romano, acomodação da - Professor da Unicamp critica atuação do STF e prevê cenário político turbulento","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/para-romano-acomodacao-da-esquerda-esta-na-genese-da-crise",""
"Edição 655","‘Não tivemos experiências duradouras - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/nao-tivemos-experiencias-duradouras-de-ordem-democratica",""
"Edição 655","Tese revela conquistas das - Políticas públicas tiveram impacto positivo na categoria","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/tese-revela-conquistas-das-domesticas-nos-anos-2000",""
"Edição 655","Grupo lança curso de português - Coursera será usado como plataforma por pesquisadores do IEL","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/grupo-lanca-curso-de-portugues-para-estudantes-estrangeiros",""
"Edição 655","Eventos futuros - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/eventos-futuros",""
"Edição 655","Pesquisas sobre fibrose cística - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/pesquisas-sobre-fibrose-cistica-sao-destaques-no-brasil-e-no-exterior",""
"Edição 655","Pesquisador sugere yoga para - Autor acumula experiência de 12 anos trabalhando com a prática","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/pesquisador-sugere-yoga-para-pessoas-com-esclerose-multipla",""
"Edição 655","Dissecando e traduzindo ‘A tia fingida’ - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/655/dissecando-e-traduzindo-tia-fingida",""
"Edição 654","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/telescopio",""
"Edição 654","Os riscos do ‘útero obeso’ - Estudos constatam que filhos de mães obesas têm maior predisposição a doenças decorrentes de alterações metabólicas","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/os-riscos-do-utero-obeso",""
"Edição 654","Redes mapeiam combate à pobreza - Metodologia analisa relacionamentos para traduzir importância do capital social em projetos","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/redes-mapeiam-combate-pobreza",""
"Edição 654","Para Laymert, país já vive - Docente diz que supressão de garantias constitucionais corrobora a tese de que há um golpe em curso","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/para-laymert-pais-ja-vive-estado-de-excecao",""
"Edição 654","O discurso unívoco da grande mídia e - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/o-discurso-univoco-da-grande-midia-e-bombas-informacionais",""
"Edição 654","Escala mensura vergonha - Ferramenta de avaliação é validada em pesquisa desenvolvida por graduada em educação física","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/escala-mensura-vergonha-e-culpa-em-relacao-ao-corpo",""
"Edição 654","Vermifiltração é alternativa - Tecnologia ainda pouco conhecida alia a degradação bacteriana com a vermicompostagem","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/vermifiltracao-e-alternativa-para-o-tratamento-de-esgoto",""
"Edição 654","Eventos futuros - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/eventos-futuros",""
"Edição 654","Cinda estreita diálogo e aproxima objetivos - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/cinda-estreita-dialogo-e-aproxima-objetivos",""
"Edição 654","Programa computacional avalia - Arquiteta desenvolve ferramenta que segue parâmetros da norma brasileira","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/programa-computacional-avalia-isolamento-acustico-de-edificacoes",""
"Edição 654","Nos ritmos da música cristã - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/654/nos-ritmos-da-musica-crista",""
"Edição 653","Telescópio - ","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/653/telescopio",""
"Edição 653","Pesquisa detalha interação entre plantas e beija-flores - Estudo do Instituto de Biologia está fundamentado em informações de história natural","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/653/pesquisa-detalha-interacao-entre-plantas-e-beija-flores",""
"Edição 653","Docente traduz ferramenta do MIT - Interface gráfica pode ser usada por pessoas sem experiência em programação","Jornal da Unicamp","http://www.unicamp.br/unicamp/ju/653/docente-traduz-ferramenta-do-mit-para-criacao-de-aplicativos",""
